ID,EMPRESA,idEmpresa,idResponsable,idDocRef,tipoDocRef,folioRef,idBacheo,idDelegacion,fecha,estatus,folio,latitude,longitude,GEOLOCALIZACION,calle,delegacion,colonia,tipo,largo,ancho,profundidad,m2total
1,ALSAFI,,,,ORDEN,010001,,,25/3/2026,T,010001,19.2945277,-99.6475136,"19.2945277, -99.6475136",JOSEFA ORTIZ DE DOMÍNGUEZ,CENTRO HISTÓRICO,SANTA CLARA,PROFUNDO,2.3,1.4,0.1,3.22
1,ALSAFI,,,,ORDEN,010002,,,25/3/2026,T,010002,19.2944755,-99.6474961,"19.2944755, -99.6474961",JOSEFA ORTIZ DE DOMÍNGUEZ,CENTRO HISTÓRICO,SANTA CLARA,PROFUNDO,2,1.2,0.1,2.40
1,ALSAFI,,,,ORDEN,010003,,,25/3/2026,T,010003,19.294453,-99.6474851,"19.2944530, -99.6474851",JOSEFA ORTIZ DE DOMÍNGUEZ,CENTRO HISTÓRICO,SANTA CLARA,PROFUNDO,1.9,1.7,0.1,3.23
1,ALSAFI,,,,ORDEN,010004,,,25/3/2026,T,010004,19.2943999,-99.6474438,"19.2943999, -99.6474438",JOSEFA ORTIZ DE DOMÍNGUEZ,CENTRO HISTÓRICO,SANTA CLARA,PROFUNDO,3.9,2.5,0.1,9.75
1,ALSAFI,,,,ORDEN,010005,,,25/3/2026,T,010005,19.2942945,-99.6474317,"19.2942945, -99.6474317",JOSEFA ORTIZ DE DOMÍNGUEZ,CENTRO HISTÓRICO,SANTA CLARA,PROFUNDO,3.3,3,0.1,9.90
1,ALSAFI,,,,ORDEN,010006,,,25/3/2026,T,010006,19.2943147,-99.6474324,"19.2943147, -99.6474324",JOSEFA ORTIZ DE DOMÍNGUEZ,CENTRO HISTÓRICO,SANTA CLARA,PROFUNDO,4.6,3,0.1,13.80
1,ALSAFI,,,,ORDEN,010007,,,25/3/2026,T,010007,19.2942505,-99.647423,"19.2942505, -99.6474230",JOSEFA ORTIZ DE DOMÍNGUEZ,CENTRO HISTÓRICO,SANTA CLARA,PROFUNDO,2.3,1.7,0.1,3.91
1,ALSAFI,,,,ORDEN,010008,,,25/3/2026,T,010008,19.29421,-99.6474059,"19.2942100, -99.6474059",JOSEFA ORTIZ DE DOMÍNGUEZ,CENTRO HISTÓRICO,SANTA CLARA,PROFUNDO,1.3,1.2,0.1,1.56
1,ALSAFI,,,,ORDEN,010009,,,25/3/2026,T,010009,19.2941913,-99.647366,"19.2941913, -99.6473660",JOSEFA ORTIZ DE DOMÍNGUEZ,CENTRO HISTÓRICO,SANTA CLARA,PROFUNDO,0.9,0.9,0.1,0.81
1,ALSAFI,,,,ORDEN,010010,,,25/3/2026,T,010010,19.2941679,-99.6473885,"19.2941679, -99.6473885",JOSEFA ORTIZ DE DOMÍNGUEZ,CENTRO HISTÓRICO,SANTA CLARA,PROFUNDO,1.2,1.1,0.1,1.32
1,ALSAFI,,,,ORDEN,010011,,,26/3/2026,T,010011,19.2941239,-99.647355,"19.2941239, -99.6473550",JOSEFA ORTIZ DE DOMÍNGUEZ,CENTRO HISTÓRICO,SANTA CLARA,PROFUNDO,2.3,1.6,0.1,3.68
1,ALSAFI,,,,ORDEN,010012,,,26/3/2026,T,010012,19.294104,-99.6473104,"19.2941040, -99.6473104",JOSEFA ORTIZ DE DOMÍNGUEZ,CENTRO HISTÓRICO,SANTA CLARA,PROFUNDO,1,1,0.13,1.00
1,ALSAFI,,,,ORDEN,010013,,,26/3/2026,T,010013,19.2940689,-99.6473258,"19.2940689, -99.6473258",JOSEFA ORTIZ DE DOMÍNGUEZ,CENTRO HISTÓRICO,SANTA CLARA,PROFUNDO,2.3,1,0.12,2.30
1,ALSAFI,,,,ORDEN,010014,,,26/3/2026,T,010014,19.2941448,-99.6474096,"19.2941448, -99.6474096",JOSEFA ORTIZ DE DOMÍNGUEZ,CENTRO HISTÓRICO,SANTA CLARA,SUPERFICIAL,1.3,1,0.06,1.30
1,ALSAFI,,,,ORDEN,010015,,,26/3/2026,T,010015,19.2941682,-99.6473892,"19.2941682, -99.6473892",JOSEFA ORTIZ DE DOMÍNGUEZ,CENTRO HISTÓRICO,SANTA CLARA,PROFUNDO,2.2,1,0.16,2.20
1,ALSAFI,,,,ORDEN,010016,,,26/3/2026,T,010016,19.2941802,-99.6473251,"19.2941802, -99.6473251",JOSEFA ORTIZ DE DOMÍNGUEZ,CENTRO HISTÓRICO,SANTA CLARA,PROFUNDO,1.65,1.16,0.15,1.91
1,ALSAFI,,,,ORDEN,010017,,,26/3/2026,T,010017,19.2939663,-99.6475102,"19.2939663, -99.6475102",AV. DE LOS MAESTROS,CENTRO HISTÓRICO,SANTA CLARA,SUPERFICIAL,2.3,2.2,0.07,5.06
1,ALSAFI,,,,ORDEN,010018,,,26/3/2026,T,010018,19.2939549,-99.6475216,"19.2939549, -99.6475216",AV. DE LOS MAESTROS,CENTRO HISTÓRICO,SANTA CLARA,SUPERFICIAL,2.2,1.4,0.07,3.08
1,ALSAFI,,,,ORDEN,010019,,,26/3/2026,T,010019,19.2939983,-99.6475427,"19.2939983, -99.6475427",AV. DE LOS MAESTROS,CENTRO HISTÓRICO,SANTA CLARA,SUPERFICIAL,2.3,1.1,0.07,2.53
1,ALSAFI,,,,ORDEN,010020,,,26/3/2026,T,010020,19.2939793,-99.6475561,"19.2939793, -99.6475561",AV. DE LOS MAESTROS,CENTRO HISTÓRICO,SANTA CLARA,SUPERFICIAL,2.5,2.4,0.07,6.00
1,ALSAFI,,,,ORDEN,010021,,,26/3/2026,T,010021,19.29396,-99.6475712,"19.2939600, -99.6475712",AV. DE LOS MAESTROS,CENTRO HISTÓRICO,SANTA CLARA,SUPERFICIAL,2.05,1.1,0.07,2.26
1,ALSAFI,,,,ORDEN,010022,,,26/3/2026,T,010022,19.2939461,-99.6475555,"19.2939461, -99.6475555",AV. DE LOS MAESTROS,CENTRO HISTÓRICO,SANTA CLARA,SUPERFICIAL,2.5,2.4,0.07,6.00
1,ALSAFI,,,,ORDEN,010023,,,26/3/2026,T,010023,19.2938894,-99.6475957,"19.2938894, -99.6475957",AV. DE LOS MAESTROS,CENTRO HISTÓRICO,SANTA CLARA,SUPERFICIAL,1.75,1.68,0.07,2.94
1,ALSAFI,,,,ORDEN,010024,,,26/3/2026,T,010024,19.2938847,-99.6475796,"19.2938847, -99.6475796",AV. DE LOS MAESTROS,CENTRO HISTÓRICO,SANTA CLARA,SUPERFICIAL,1.2,0.9,0.07,1.08
1,ALSAFI,,,,ORDEN,010025,,,26/3/2026,T,010025,19.2938483,-99.6476668,"19.2938483, -99.6476668",AV. DE LOS MAESTROS,CENTRO HISTÓRICO,SANTA CLARA,SUPERFICIAL,2.3,1.7,0.07,3.91
1,ALSAFI,,,,ORDEN,010026,,,26/3/2026,T,010026,19.29381,-99.6476534,"19.2938100, -99.6476534",AV. DE LOS MAESTROS,CENTRO HISTÓRICO,SANTA CLARA,SUPERFICIAL,2.3,2.1,0.07,4.83
1,ALSAFI,,,,ORDEN,010027,,,26/3/2026,T,010027,19.2937632,-99.6476386,"19.2937632, -99.6476386",AV. DE LOS MAESTROS,CENTRO HISTÓRICO,SANTA CLARA,SUPERFICIAL,2.4,2.05,0.07,4.92
1,ALSAFI,,,,ORDEN,010028,,,26/3/2026,T,010028,19.2936075,-99.6477476,"19.2936075, -99.6477476",AV. DE LOS MAESTROS,CENTRO HISTÓRICO,SANTA CLARA,SUPERFICIAL,6.1,1.5,0.07,9.15
1,ALSAFI,,,,ORDEN,010029,,,27/3/2026,T,010029,19.2934863,-99.6477959,"19.2934863, -99.6477959",FELIPE VILLARELO,CENTRO HISTÓRICO,SANTA CLARA,PROFUNDO,3.75,2.7,0.12,10.13
1,ALSAFI,,,,ORDEN,010030,,,27/3/2026,T,010030,19.2933581,-99.6481057,"19.2933581, -99.6481057",FELIPE VILLARELO,CENTRO HISTÓRICO,SANTA CLARA,PROFUNDO,4.5,2.6,0.2,11.70
1,ALSAFI,,,,ORDEN,010031,,,27/3/2026,T,010031,19.293336,-99.6480956,"19.2933360, -99.6480956",FELIPE VILLARELO,CENTRO HISTÓRICO,SANTA CLARA,PROFUNDO,2,0.95,0.2,1.90
1,ALSAFI,,,,ORDEN,010032,,,27/3/2026,T,010032,19.2933496,-99.6480751,"19.2933496, -99.6480751",FELIPE VILLARELO,CENTRO HISTÓRICO,SANTA CLARA,PROFUNDO,3.65,2.7,0.2,9.86
1,ALSAFI,,,,ORDEN,010033,,,27/3/2026,T,010033,19.2931936,-99.6483574,"19.2931936, -99.6483574",FELIPE VILLARELO,CENTRO HISTÓRICO,SANTA CLARA,SUPERFICIAL,3,2.6,0.07,7.80
1,ALSAFI,,,,ORDEN,010034,,,30/3/2026,T,010034,19.293186,-99.6483893,"19.2931860, -99.6483893",FELIPE VILLARELO,CENTRO HISTÓRICO,SANTA CLARA,SUPERFICIAL,1.6,1.1,0.07,1.76
1,ALSAFI,,,,ORDEN,010035,,,30/3/2026,T,010035,19.2931591,-99.6484108,"19.2931591, -99.6484108",FELIPE VILLARELO,CENTRO HISTÓRICO,SANTA CLARA,SUPERFICIAL,1,0.9,0.07,0.90
1,ALSAFI,,,,ORDEN,010036,,,30/3/2026,T,010036,19.2931157,-99.6485486,"19.2931157, -99.6485486",FELIPE VILLARELO,CENTRO HISTÓRICO,SANTA CLARA,SUPERFICIAL,2.5,0.8,0.07,2.00
1,ALSAFI,,,,ORDEN,010037,,,30/3/2026,T,010037,19.2928948,-99.648862,"19.2928948, -99.6488620",FELIPE VILLARELLO,CENTRO HISTÓRICO,SANTA CLARA,PROFUNDO,3.1,2.45,0.12,7.60
1,ALSAFI,,,,ORDEN,010038,,,30/3/2026,T,010038,19.2927588,-99.6489945,"19.2927588, -99.6489945",FELIPE VILLARELLO,CENTRO HISTÓRICO,SANTA CLARA,PROFUNDO,1.5,1.4,0.08,2.10
1,ALSAFI,,,,ORDEN,010039,,,30/3/2026,T,010039,19.2927866,-99.6486974,"19.2927866, -99.6486974",ALEJANDRO VON HUMBOLT,CENTRO HISTÓRICO,SANTA CLARA,PROFUNDO,2,1.6,0.1,3.20
1,ALSAFI,,,,ORDEN,010040,,,30/3/2026,T,010040,19.2927727,-99.6487289,"19.2927727, -99.6487289",ALEJANDRO VON HUMBOLT,CENTRO HISTÓRICO,SANTA CLARA,PROFUNDO,2,1.7,0.1,3.40
1,ALSAFI,,,,ORDEN,010041,,,30/3/2026,T,010041,19.2922483,-99.6487175,"19.2922483, -99.6487175",ALEJANDRO VON HUMBOLT,CENTRO HISTÓRICO,SANTA CLARA,SUPERFICIAL,1.65,1.3,0.05,2.15
4,ICI,,,,ORDEN,040001,,,25/3/2026,T,040001,19.301342,-99.653736,"19.301342, -99.653736",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.1,1.28,0.07,1.41
4,ICI,,,,ORDEN,040002,,,25/3/2026,T,040002,19.30131,-99.653658,"19.301310, -99.653658",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.2,1.3,0.07,1.56
4,ICI,,,,ORDEN,040003,,,25/3/2026,T,040003,19.301273,-99.653609,"19.301273, -99.653609",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.1,1.3,0.07,1.43
4,ICI,,,,ORDEN,040004,,,25/3/2026,T,040004,19.301232,-99.653534,"19.301232, -99.653534",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.15,1.9,0.07,2.19
4,ICI,,,,ORDEN,040005,,,26/3/2026,T,040005,19.301194,-99.65348,"19.301194, -99.653480",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.3,1.9,0.07,2.47
4,ICI,,,,ORDEN,040006,,,26/3/2026,T,040006,19.301175,-99.653443,"19.301175, -99.653443",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.25,1.83,0.07,2.29
4,ICI,,,,ORDEN,040007,,,26/3/2026,T,040007,19.301153,-99.653425,"19.301153, -99.653425",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.04,1.5,0.07,1.56
4,ICI,,,,ORDEN,040008,,,26/3/2026,T,040008,19.301139,-99.653392,"19.301139, -99.653392",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.5,0.8,0.07,1.20
4,ICI,,,,ORDEN,040009,,,26/3/2026,T,040009,19.301139,-99.653393,"19.301139, -99.653393",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.29,1.3,0.07,1.68
4,ICI,,,,ORDEN,040010,,,26/3/2026,T,040010,19.301139,-99.653394,"19.301139, -99.653394",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.43,1.43,0.07,2.04
4,ICI,,,,ORDEN,040011,,,26/3/2026,T,040011,19.301105,-99.653353,"19.301105, -99.653353",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.77,1.83,0.07,3.24
4,ICI,,,,ORDEN,040012,,,26/3/2026,T,040012,19.301076,-99.653302,"19.301076, -99.653302",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.25,1.45,0.07,1.81
4,ICI,,,,ORDEN,040013,,,26/3/2026,T,040013,19.301058,-99.653282,"19.301058, -99.653282",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.25,1.4,0.07,1.75
4,ICI,,,,ORDEN,040014,,,26/3/2026,T,040014,19.301146,-99.65341,"19.301146, -99.653410",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.5,1.6,0.07,2.40
4,ICI,,,,ORDEN,040015,,,26/3/2026,T,040015,19.301387,-99.653945,"19.301387, -99.653945",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.34,1.54,0.07,2.06
4,ICI,,,,ORDEN,040016,,,27/3/2026,T,040016,19.301375,-99.653827,"19.301375, -99.653827",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.1,1.07,0.07,1.18
4,ICI,,,,ORDEN,040017,,,27/3/2026,T,040017,19.30138,-99.653984,"19.301380, -99.653984",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1,1.3,0.07,1.30
4,ICI,,,,ORDEN,040018,,,27/3/2026,T,040018,19.30138,-99.653985,"19.301380, -99.653985",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.2,1.3,0.07,1.56
4,ICI,,,,ORDEN,040019,,,27/3/2026,T,040019,19.30138,-99.653986,"19.301380, -99.653986",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.15,1.08,0.07,1.24
4,ICI,,,,ORDEN,040020,,,27/3/2026,T,040020,19.301377,-99.653834,"19.301377, -99.653834",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.5,1.35,0.07,2.03
4,ICI,,,,ORDEN,040021,,,26/3/2026,T,040021,19.30087227,-99.65287218,"19.300872274051223, -99.6528721807761",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,0.9,1.75,0.07,1.58
4,ICI,,,,ORDEN,040022,,,26/3/2026,T,040022,19.30074085,-99.65277865,"19.300740853420322, -99.65277865377462",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.2,2.2,0.07,2.64
4,ICI,,,,ORDEN,040023,,,26/3/2026,T,040023,19.30074097,-99.65265071,"19.300740972820247, -99.65265071379417",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,PROFUNDO,0.95,0.95,0.1,0.90
4,ICI,,,,ORDEN,040024,,,26/3/2026,T,040024,19.30060001,-99.65257236,"19.30060001088246, -99.65257236174583",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,PROFUNDO,1.82,1.65,0.1,3.00
4,ICI,,,,ORDEN,040025,,,26/3/2026,T,040025,19.30073796,-99.65269276,"19.300737961272045, -99.65269276122432",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,2.05,2.35,0.07,4.82
4,ICI,,,,ORDEN,040026,,,26/3/2026,T,040026,19.30064104,-99.65260003,"19.30064104477365, -99.65260003338553",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,PROFUNDO,1.63,1.38,0.1,2.25
4,ICI,,,,ORDEN,040027,,,26/3/2026,T,040027,19.3006557,-99.65255613,"19.300655699095586, -99.65255612812292",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,PROFUNDO,1.26,0.9,0.1,1.13
4,ICI,,,,ORDEN,040028,,,26/3/2026,T,040028,19.30059706,-99.65251462,"19.300597055666948, -99.65251462228723",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.35,2.6,0.07,3.51
4,ICI,,,,ORDEN,040029,,,26/3/2026,T,040029,19.30063941,-99.65254815,"19.30063940505824, -99.65254815424434",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.95,2,0.07,3.90
4,ICI,,,,ORDEN,040030,,,26/3/2026,T,040030,19.30056189,-99.65247127,"19.30056188574668, -99.65247127364064",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.15,1.6,0.07,1.84
4,ICI,,,,ORDEN,040031,,,26/3/2026,T,040031,19.30053698,-99.65244031,"19.300536981330996, -99.65244030686064",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.7,3.6,0.7,6.12
4,ICI,,,,ORDEN,040032,,,26/3/2026,T,040032,19.30051786,-99.6524185,"19.30051786398549, -99.65241849868171",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,2.15,1.75,0.07,3.76
4,ICI,,,,ORDEN,040033,,,26/3/2026,T,040033,19.30052963,-99.65236237,"19.300529625247144, -99.65236237009113",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.71,1.95,0.07,3.33
4,ICI,,,,ORDEN,040034,,,26/3/2026,T,040034,19.3004445,-99.6523113,"19.300444497821058, -99.65231130349474",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.8,1.6,0.07,2.88
4,ICI,,,,ORDEN,040035,,,26/3/2026,T,040035,19.30064264,-99.65260179,"19.30064263862595, -99.65260179140346",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,2.65,1.4,0.07,3.71
4,ICI,,,,ORDEN,040036,,,26/3/2026,T,040036,19.30070436,-99.65264967,"19.30070436102497, -99.65264967093103",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.95,2.38,0.07,4.64
4,ICI,,,,ORDEN,040037,,,26/3/2026,T,040037,19.30048559,-99.65236724,"19.300485590363188, -99.65236723746565",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.95,2.38,0.07,4.64
4,ICI,,,,ORDEN,040038,,,26/3/2026,T,040038,19.30048414,-99.65237352,"19.30048414320472, -99.65237351559627",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.43,1.67,0.07,2.39
4,ICI,,,,ORDEN,040039,,,26/3/2026,T,040039,19.30042989,-99.65224918,"19.300429894173465, -99.65224918460636",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.35,1.54,0.07,2.08
4,ICI,,,,ORDEN,040040,,,26/3/2026,T,040040,19.30037987,-99.65219771,"19.30037987245135, -99.65219770783493",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1,1.04,0.07,1.04
4,ICI,,,,ORDEN,040041,,,26/3/2026,T,040041,19.30039728,-99.65221751,"19.300397276815143, -99.65221750879132",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,0.87,1.13,0.07,0.98
4,ICI,,,,ORDEN,040042,,,26/3/2026,T,040042,19.30038283,-99.65222577,"19.300382827484388, -99.65222577209093",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.2,1.64,0.07,1.97
4,ICI,,,,ORDEN,040043,,,26/3/2026,T,040043,19.30085494,-99.65280541,"19.300854942530975, -99.65280540500105",BLVD. LIC ADOLFO LOPEZ MATEOS,LA MAQUINITA,RANCHO LA MORA,SUPERFICIAL,1.23,1.63,0.07,2.00
5,ICI,,,,ORDEN,050001,,,21/3/2026,T,050001,19.307689,-99.631652,"19.307689, -99.631652",GUILLERMO MARCONI,INDEPENDENCIA,LAS TORRES (CIENTIFICOS),SUPERFICIAL,1.92,3.46,0.06,6.64
5,ICI,,,,ORDEN,050002,,,22/3/2026,T,050002,19.307673,-99.631659,"19.307673, -99.631659",GUILLERMO MARCONI,INDEPENDENCIA,LAS TORRES (CIENTIFICOS),SUPERFICIAL,1.78,3.46,0.06,6.16
5,ICI,,,,ORDEN,050003,,,23/3/2026,T,050003,19.307416,-99.631734,"19.307416, -99.631734",GUILLERMO MARCONI,INDEPENDENCIA,LAS TORRES (CIENTIFICOS),PROFUNDO,2.72,3.03,0.08,8.24
5,ICI,,,,ORDEN,050004,,,24/3/2026,T,050004,19.307384,-99.631743,"19.307384, -99.631743",GUILLERMO MARCONI,INDEPENDENCIA,LAS TORRES (CIENTIFICOS),SUPERFICIAL,2.75,3.67,0.06,10.09
5,ICI,,,,ORDEN,050005,,,25/3/2026,T,050005,19.307338,-99.631758,"19.307338, -99.631758",GUILLERMO MARCONI,INDEPENDENCIA,LAS TORRES (CIENTIFICOS),SUPERFICIAL,2.29,1.77,0.06,4.05
5,ICI,,,,ORDEN,050006,,,25/3/2026,T,050006,19.307094,-99.631791,"19.307094, -99.631791",GUILLERMO MARCONI,INDEPENDENCIA,LAS TORRES (CIENTIFICOS),PROFUNDO,2.19,3.7,0.08,8.10
5,ICI,,,,ORDEN,050007,,,25/3/2026,T,050007,19.307057,-99.631808,"19.307057, -99.631808",GUILLERMO MARCONI,INDEPENDENCIA,LAS TORRES (CIENTIFICOS),SUPERFICIAL,2.19,3.7,0.06,8.10
5,ICI,,,,ORDEN,050008,,,25/3/2026,T,050008,19.307022,-99.631807,"19.307022, -99.631807",GUILLERMO MARCONI,INDEPENDENCIA,LAS TORRES (CIENTIFICOS),SUPERFICIAL,1.37,1.5,0.06,2.06
5,ICI,,,,ORDEN,050009,,,25/3/2026,T,050009,19.306993,-99.631828,"19.306993, -99.631828",GUILLERMO MARCONI,INDEPENDENCIA,LAS TORRES (CIENTIFICOS),SUPERFICIAL,2.02,1.98,0.06,4.00
5,ICI,,,,ORDEN,050010,,,25/3/2026,T,050010,19.307009,-99.631795,"19.307009, -99.631795",GUILLERMO MARCONI,INDEPENDENCIA,LAS TORRES (CIENTIFICOS),SUPERFICIAL,1.4,2.7,0.06,3.78
5,ICI,,,,ORDEN,050011,,,25/3/2026,T,050011,19.306924,-99.631839,"19.306924, -99.631839",GUILLERMO MARCONI,INDEPENDENCIA,LAS TORRES (CIENTIFICOS),SUPERFICIAL,2.31,2.55,0.06,5.89
5,ICI,,,,ORDEN,050012,,,25/3/2026,T,050012,19.306926,-99.631822,"19.306926, -99.631822",GUILLERMO MARCONI,INDEPENDENCIA,LAS TORRES (CIENTIFICOS),SUPERFICIAL,2.41,2.41,0.06,5.81
5,ICI,,,,ORDEN,050013,,,25/3/2026,T,050013,19.306895,-99.631842,"19.306895, -99.631842",GUILLERMO MARCONI,INDEPENDENCIA,LAS TORRES (CIENTIFICOS),SUPERFICIAL,1,4.42,0.06,4.42
5,ICI,,,,ORDEN,050014,,,25/3/2026,T,050014,19.306876,-99.631847,"19.306876, -99.631847",GUILLERMO MARCONI,INDEPENDENCIA,LAS TORRES (CIENTIFICOS),SUPERFICIAL,1.94,2.42,0.06,4.69
5,ICI,,,,ORDEN,050015,,,25/3/2026,T,050015,19.306851,-99.631853,"19.306851, -99.631853",GUILLERMO MARCONI,INDEPENDENCIA,LAS TORRES (CIENTIFICOS),SUPERFICIAL,1.5,2.22,0.06,3.33
5,ICI,,,,ORDEN,050016,,,25/3/2026,T,050016,19.30685,-99.631875,"19.306850, -99.631875",GUILLERMO MARCONI,INDEPENDENCIA,LAS TORRES (CIENTIFICOS),SUPERFICIAL,2.25,2.42,0.06,5.45
5,ICI,,,,ORDEN,050017,,,25/3/2026,T,050017,19.306831,-99.631862,"19.306831, -99.631862",GUILLERMO MARCONI,INDEPENDENCIA,LAS TORRES (CIENTIFICOS),SUPERFICIAL,2.25,2.42,0.06,5.45
5,ICI,,,,ORDEN,050018,,,25/3/2026,T,050018,19.306786,-99.631878,"19.306786, -99.631878",GUILLERMO MARCONI,INDEPENDENCIA,LAS TORRES (CIENTIFICOS),SUPERFICIAL,3.66,2.06,0.06,7.54
5,ICI,,,,ORDEN,050019,,,25/3/2026,T,050019,19.306717,-99.631866,"19.306717, -99.631866",GUILLERMO MARCONI,INDEPENDENCIA,LAS TORRES (CIENTIFICOS),SUPERFICIAL,2.21,3.66,0.06,8.09
5,ICI,,,,ORDEN,050020,,,25/3/2026,T,050020,19.306743,-99.631874,"19.306743, -99.631874",GUILLERMO MARCONI,INDEPENDENCIA,LAS TORRES (CIENTIFICOS),PROFUNDO,1.21,2.74,0.09,3.32
5,ICI,,,,ORDEN,050021,,,25/3/2026,T,050021,19.306707,-99.63187,"19.306707, -99.631870",GUILLERMO MARCONI,INDEPENDENCIA,LAS TORRES (CIENTIFICOS),SUPERFICIAL,2.14,1.83,0.06,3.92
5,ICI,,,,ORDEN,050022,,,25/3/2026,T,050022,19.306683,-99.631895,"19.306683, -99.631895",GUILLERMO MARCONI,INDEPENDENCIA,LAS TORRES (CIENTIFICOS),SUPERFICIAL,1.11,1.44,0.06,1.60
5,ICI,,,,ORDEN,050023,,,25/3/2026,T,050023,19.306632,-99.631887,"19.306632, -99.631887",GUILLERMO MARCONI,INDEPENDENCIA,LAS TORRES (CIENTIFICOS),SUPERFICIAL,1.99,3.48,0.06,6.93
5,ICI,,,,ORDEN,050024,,,25/3/2026,T,050024,19.306609,-99.631869,"19.306609, -99.631869",GUILLERMO MARCONI,INDEPENDENCIA,LAS TORRES (CIENTIFICOS),SUPERFICIAL,2.05,3.46,0.06,7.09
